Version;Process;Read time;Local sort;Merge time;User;Sys;Elapsed;Speedup;Efficiency
Serial;1;0.00035;-;0.00746;0.00000;0.00000;0.01000;1;1
Parallel;2;0.00361;0.00390;0.00647;0.01699;0.00000;0.01000;1.15257;0.57629
Parallel;4;0.00408;0.00186;0.01592;0.01894;0.02098;0.02000;0.46865;0.11716
Parallel;8;0.00527;0.00105;0.02472;0.03857;0.10716;0.03000;0.30188;0.03773
Parallel;16;0.40760;0.00060;0.36039;8.70662;0.28153;0.77516;0.02071;0.00129
