size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
16777216;0;0.028371;0;2.769965;3.04;2.76;0.03
16777216;0;0.027658;0;2.769844;3.04;2.77;0.02
16777216;0;0.022106;0;2.780683;3.05;2.78;0.02
16777216;0;0.009817;0;2.767015;3.02;2.77;0.00
16777216;0;0.025877;0;2.777168;3.02;2.80;0.00
16777216;0;0.026605;0;2.758301;3.00;2.75;0.03
16777216;0;0.009749;0;2.773258;2.99;2.76;0.02
16777216;0;0.009859;0;2.770984;2.98;2.77;0.01
16777216;0;0.026805;0;2.765293;3.02;2.75;0.04
16777216;0;0.025560;0;2.763996;3.01;2.76;0.03
