size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
65536;0;0.000346;0;0.004626;0.00;0.00;0.00
65536;0;0.000333;0;0.004689;0.00;0.00;0.00
65536;0;0.000339;0;0.004576;0.00;0.00;0.00
65536;0;0.000118;0;0.004693;0.00;0.00;0.00
65536;0;0.000370;0;0.004591;0.00;0.00;0.00
65536;0;0.000341;0;0.004568;0.00;0.00;0.00
65536;0;0.000328;0;0.004572;0.00;0.00;0.00
65536;0;0.000331;0;0.004542;0.00;0.00;0.00
65536;0;0.000107;0;0.004574;0.00;0.00;0.00
65536;0;0.000363;0;0.004508;0.00;0.00;0.00
65536;0;0.000365;0;0.004574;0.00;0.00;0.00
65536;0;0.000381;0;0.004670;0.00;0.00;0.00
65536;0;0.000354;0;0.004642;0.00;0.00;0.00
65536;0;0.000354;0;0.004519;0.00;0.00;0.00
65536;0;0.000367;0;0.004599;0.00;0.00;0.00
65536;0;0.000363;0;0.004631;0.00;0.00;0.00
65536;0;0.000367;0;0.004590;0.00;0.00;0.00
65536;0;0.000355;0;0.004534;0.00;0.00;0.00
65536;0;0.000353;0;0.004609;0.00;0.00;0.00
65536;0;0.000331;0;0.004499;0.00;0.00;0.00
65536;0;0.000116;0;0.004586;0.00;0.00;0.00
65536;0;0.000344;0;0.004496;0.00;0.00;0.00
65536;0;0.000336;0;0.004582;0.00;0.00;0.00
65536;0;0.000111;0;0.004517;0.00;0.00;0.00
65536;0;0.000144;0;0.004601;0.00;0.00;0.00
65536;0;0.000104;0;0.004495;0.00;0.00;0.00
65536;0;0.000351;0;0.004601;0.00;0.00;0.00
65536;0;0.000355;0;0.004500;0.00;0.00;0.00
65536;0;0.000354;0;0.004514;0.00;0.00;0.00
65536;0;0.000355;0;0.004561;0.00;0.00;0.00
65536;0;0.000364;0;0.004673;0.00;0.00;0.00
65536;0;0.000359;0;0.004592;0.00;0.00;0.00
65536;0;0.000112;0;0.004551;0.00;0.00;0.00
65536;0;0.000359;0;0.004541;0.00;0.00;0.00
65536;0;0.000350;0;0.004524;0.00;0.00;0.00
65536;0;0.000356;0;0.004482;0.00;0.00;0.00
65536;0;0.000348;0;0.004553;0.00;0.00;0.00
65536;0;0.000351;0;0.004557;0.00;0.00;0.00
65536;0;0.000346;0;0.004538;0.00;0.00;0.00
65536;0;0.000349;0;0.004523;0.00;0.00;0.00
65536;0;0.000111;0;0.004628;0.00;0.00;0.00
65536;0;0.000362;0;0.004601;0.00;0.00;0.00
65536;0;0.000104;0;0.004563;0.00;0.00;0.00
65536;0;0.000103;0;0.004580;0.00;0.00;0.00
65536;0;0.000354;0;0.004537;0.00;0.00;0.00
65536;0;0.000348;0;0.004546;0.00;0.00;0.00
65536;0;0.000105;0;0.004576;0.00;0.00;0.00
65536;0;0.000358;0;0.004499;0.00;0.00;0.00
65536;0;0.000352;0;0.004567;0.00;0.00;0.00
65536;0;0.000105;0;0.004691;0.00;0.00;0.00
65536;0;0.000411;0;0.004558;0.00;0.00;0.00
65536;0;0.000113;0;0.004626;0.00;0.00;0.00
65536;0;0.000368;0;0.004508;0.00;0.00;0.00
65536;0;0.000108;0;0.004538;0.00;0.00;0.00
65536;0;0.000330;0;0.004548;0.00;0.00;0.00
65536;0;0.000108;0;0.004564;0.00;0.00;0.00
65536;0;0.000341;0;0.004538;0.00;0.00;0.00
65536;0;0.000330;0;0.004472;0.00;0.00;0.00
65536;0;0.000336;0;0.004485;0.00;0.00;0.00
65536;0;0.000112;0;0.004599;0.00;0.00;0.00
65536;0;0.000354;0;0.004643;0.00;0.00;0.00
65536;0;0.000109;0;0.004534;0.00;0.00;0.00
65536;0;0.000361;0;0.004543;0.00;0.00;0.00
65536;0;0.000105;0;0.004523;0.00;0.00;0.00
65536;0;0.000345;0;0.004514;0.00;0.00;0.00
65536;0;0.000334;0;0.004540;0.00;0.00;0.00
65536;0;0.000332;0;0.004486;0.00;0.00;0.00
65536;0;0.000347;0;0.004573;0.00;0.00;0.00
65536;0;0.000345;0;0.004501;0.00;0.00;0.00
65536;0;0.000341;0;0.004568;0.00;0.00;0.00
65536;0;0.000333;0;0.004701;0.00;0.00;0.00
65536;0;0.000332;0;0.004558;0.00;0.00;0.00
65536;0;0.000355;0;0.004601;0.00;0.00;0.00
65536;0;0.000342;0;0.004562;0.00;0.00;0.00
65536;0;0.000119;0;0.004591;0.00;0.00;0.00
65536;0;0.000341;0;0.004608;0.00;0.00;0.00
65536;0;0.000331;0;0.004582;0.00;0.00;0.00
65536;0;0.000331;0;0.004504;0.00;0.00;0.00
65536;0;0.000334;0;0.004539;0.00;0.00;0.00
65536;0;0.000336;0;0.004484;0.00;0.00;0.00
65536;0;0.000114;0;0.004596;0.00;0.00;0.00
65536;0;0.000109;0;0.004564;0.00;0.00;0.00
65536;0;0.000344;0;0.004533;0.00;0.00;0.00
65536;0;0.000318;0;0.004586;0.00;0.00;0.00
65536;0;0.000351;0;0.004519;0.00;0.00;0.00
65536;0;0.000334;0;0.004528;0.00;0.00;0.00
65536;0;0.000135;0;0.004923;0.00;0.00;0.00
65536;0;0.000355;0;0.004545;0.00;0.00;0.00
65536;0;0.000344;0;0.004516;0.00;0.00;0.00
65536;0;0.000109;0;0.004541;0.00;0.00;0.00
65536;0;0.000340;0;0.004680;0.00;0.00;0.00
65536;0;0.000348;0;0.004575;0.00;0.00;0.00
65536;0;0.000352;0;0.004553;0.00;0.00;0.00
65536;0;0.000340;0;0.004578;0.00;0.00;0.00
65536;0;0.000111;0;0.004567;0.00;0.00;0.00
65536;0;0.000345;0;0.004526;0.00;0.00;0.00
65536;0;0.000358;0;0.004606;0.00;0.00;0.00
65536;0;0.000344;0;0.004542;0.00;0.00;0.00
65536;0;0.000354;0;0.004566;0.00;0.00;0.00
65536;0;0.000360;0;0.004573;0.00;0.00;0.00
