size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
67108864;0;0.134454;0;12.006162;13.14;11.95;0.19
67108864;0;0.108821;0;12.042292;13.19;12.06;0.09
67108864;0;0.108494;0;11.965012;13.09;11.91;0.16
67108864;0;0.107624;0;12.006271;13.11;12.04;0.07
67108864;0;0.152525;0;11.994200;13.03;12.00;0.14
67108864;0;0.105250;0;12.021329;13.01;11.95;0.17
67108864;0;0.105428;0;12.073296;13.10;12.10;0.07
67108864;0;0.104724;0;12.033599;13.02;12.06;0.07
67108864;0;0.094658;0;12.017487;12.98;12.01;0.10
67108864;0;0.095342;0;11.977605;12.93;11.98;0.09
