Version;Process;Read time;Local sort;Merge time;User;Sys;Elapsed;Speedup;Efficiency
Serial;1;0.00218;-;0.14531;0.14000;0.00000;0.16000;1;1
Parallel;2;0.01275;0.07585;0.08737;0.17542;0.00375;0.10000;1.66320;0.83160
Parallel;4;0.01234;0.03684;0.05771;0.22068;0.02381;0.07000;2.51794;0.62948
Parallel;8;0.01253;0.02150;0.06692;0.36682;0.10074;0.08000;2.17133;0.27142
Parallel;16;0.50042;0.01317;0.41634;10.38535;0.34641;0.91671;0.34901;0.02181
