size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
262144;0;0.000758;0;0.032687;0.04;0.03;0.00
262144;0;0.000322;0;0.032648;0.03;0.03;0.00
262144;0;0.000758;0;0.032250;0.03;0.03;0.00
262144;0;0.000767;0;0.032451;0.04;0.03;0.00
262144;0;0.000752;0;0.032243;0.03;0.03;0.00
262144;0;0.000754;0;0.032397;0.03;0.03;0.00
262144;0;0.000738;0;0.032394;0.03;0.03;0.00
262144;0;0.000316;0;0.032425;0.03;0.03;0.00
262144;0;0.000282;0;0.032412;0.03;0.03;0.00
262144;0;0.000759;0;0.032174;0.04;0.03;0.00
262144;0;0.000763;0;0.032122;0.03;0.03;0.00
262144;0;0.000741;0;0.032286;0.03;0.03;0.00
262144;0;0.000742;0;0.032300;0.04;0.03;0.00
262144;0;0.000744;0;0.032033;0.03;0.03;0.00
262144;0;0.000316;0;0.032412;0.03;0.03;0.00
262144;0;0.000756;0;0.032325;0.03;0.03;0.00
262144;0;0.000786;0;0.032027;0.03;0.03;0.00
262144;0;0.000751;0;0.032139;0.03;0.03;0.00
262144;0;0.000773;0;0.032510;0.04;0.03;0.00
262144;0;0.000770;0;0.032025;0.04;0.03;0.00
262144;0;0.000709;0;0.032125;0.03;0.03;0.00
262144;0;0.000756;0;0.032004;0.03;0.02;0.00
262144;0;0.000749;0;0.032010;0.03;0.03;0.00
262144;0;0.000743;0;0.031980;0.03;0.03;0.00
262144;0;0.000750;0;0.032179;0.03;0.03;0.00
262144;0;0.000727;0;0.032061;0.03;0.03;0.00
262144;0;0.000711;0;0.032181;0.03;0.03;0.00
262144;0;0.000752;0;0.031995;0.03;0.03;0.00
262144;0;0.000757;0;0.032015;0.03;0.03;0.00
262144;0;0.000690;0;0.031924;0.03;0.03;0.00
262144;0;0.000824;0;0.032395;0.03;0.03;0.00
262144;0;0.000715;0;0.032117;0.03;0.03;0.00
262144;0;0.000708;0;0.031977;0.03;0.03;0.00
262144;0;0.000756;0;0.032061;0.03;0.03;0.00
262144;0;0.000745;0;0.032003;0.03;0.02;0.00
262144;0;0.000712;0;0.032279;0.03;0.03;0.00
262144;0;0.000780;0;0.032482;0.04;0.03;0.00
262144;0;0.000743;0;0.032093;0.03;0.03;0.00
262144;0;0.000719;0;0.032160;0.03;0.03;0.00
262144;0;0.000756;0;0.032158;0.04;0.03;0.00
262144;0;0.000741;0;0.032041;0.03;0.03;0.00
262144;0;0.000707;0;0.031954;0.03;0.03;0.00
262144;0;0.000719;0;0.032251;0.03;0.03;0.00
262144;0;0.000764;0;0.032208;0.03;0.03;0.00
262144;0;0.000731;0;0.031970;0.03;0.03;0.00
262144;0;0.000778;0;0.032430;0.04;0.03;0.00
262144;0;0.000747;0;0.031990;0.03;0.03;0.00
262144;0;0.000710;0;0.032095;0.03;0.03;0.00
262144;0;0.000764;0;0.032059;0.03;0.03;0.00
262144;0;0.000744;0;0.032067;0.03;0.03;0.00
262144;0;0.000734;0;0.032327;0.04;0.03;0.00
262144;0;0.000745;0;0.032331;0.03;0.03;0.00
262144;0;0.000804;0;0.032142;0.04;0.03;0.00
262144;0;0.000732;0;0.032084;0.03;0.03;0.00
262144;0;0.000787;0;0.032234;0.03;0.03;0.00
262144;0;0.000745;0;0.031981;0.03;0.03;0.00
262144;0;0.000744;0;0.031996;0.03;0.03;0.00
262144;0;0.000758;0;0.032362;0.03;0.03;0.00
262144;0;0.000304;0;0.032371;0.03;0.03;0.00
262144;0;0.000813;0;0.032127;0.03;0.03;0.00
262144;0;0.000793;0;0.032095;0.04;0.03;0.00
262144;0;0.000750;0;0.032112;0.03;0.03;0.00
262144;0;0.000739;0;0.032036;0.03;0.03;0.00
262144;0;0.000741;0;0.032108;0.03;0.03;0.00
262144;0;0.000714;0;0.032012;0.03;0.03;0.00
262144;0;0.000715;0;0.032047;0.03;0.03;0.00
262144;0;0.000746;0;0.032167;0.04;0.03;0.00
262144;0;0.000721;0;0.032049;0.03;0.03;0.00
262144;0;0.000753;0;0.032069;0.03;0.03;0.00
262144;0;0.000764;0;0.032148;0.04;0.03;0.00
262144;0;0.000754;0;0.032237;0.04;0.03;0.00
262144;0;0.000779;0;0.032113;0.03;0.03;0.00
262144;0;0.000787;0;0.032140;0.04;0.03;0.00
262144;0;0.000752;0;0.032081;0.03;0.03;0.00
262144;0;0.000755;0;0.032105;0.03;0.03;0.00
262144;0;0.000801;0;0.032052;0.04;0.03;0.00
262144;0;0.000802;0;0.032032;0.04;0.03;0.00
262144;0;0.000754;0;0.031935;0.03;0.02;0.00
262144;0;0.000805;0;0.032346;0.04;0.03;0.00
262144;0;0.000751;0;0.032064;0.03;0.03;0.00
262144;0;0.000738;0;0.031907;0.03;0.03;0.00
262144;0;0.000747;0;0.032450;0.04;0.03;0.00
262144;0;0.000715;0;0.032069;0.03;0.03;0.00
262144;0;0.000706;0;0.031998;0.03;0.03;0.00
262144;0;0.000748;0;0.032179;0.04;0.02;0.00
262144;0;0.000710;0;0.032200;0.03;0.03;0.00
262144;0;0.000732;0;0.032021;0.03;0.03;0.00
262144;0;0.000776;0;0.032172;0.04;0.03;0.00
262144;0;0.000745;0;0.032111;0.03;0.03;0.00
262144;0;0.000744;0;0.031994;0.03;0.03;0.00
262144;0;0.000755;0;0.032409;0.04;0.03;0.00
262144;0;0.000727;0;0.031988;0.03;0.03;0.00
262144;0;0.000714;0;0.031949;0.03;0.03;0.00
262144;0;0.000805;0;0.032228;0.04;0.03;0.00
