Version;Process;Read time;Merge time;User;Sys;Elapsed;Speedup;Efficiency
Serial;1;0.02046;0.07574;0.17870;0.00361;0.11189;1;1
Parallel;2;0.04218;0.03726;0.24016;0.03218;0.10568;1.42999;0.71500
Parallel;4;0.07435;0.02167;0.40408;0.10746;0.13492;1.51407;0.37852
Parallel;8;1.55463;0.01404;21.29514;0.58822;1.97087;1.18591;0.14824
Parallel;16;0.00238;0.14446;0.14000;0.00000;0.16000;0.08118;0.00507
