size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
524288;0;0.001350;0;0.042523;0.05;0.04;0.00
524288;0;0.001201;0;0.042113;0.05;0.04;0.00
524288;0;0.001154;0;0.042387;0.05;0.04;0.00
524288;0;0.000568;0;0.042232;0.05;0.04;0.00
524288;0;0.001192;0;0.041997;0.05;0.04;0.00
524288;0;0.001171;0;0.041765;0.05;0.04;0.00
524288;0;0.000584;0;0.042033;0.05;0.04;0.00
524288;0;0.001183;0;0.041556;0.05;0.04;0.00
524288;0;0.001758;0;0.042146;0.05;0.04;0.00
524288;0;0.001135;0;0.041713;0.05;0.03;0.00
524288;0;0.001169;0;0.041912;0.05;0.04;0.00
524288;0;0.000581;0;0.041785;0.05;0.03;0.00
524288;0;0.001171;0;0.042051;0.05;0.04;0.00
524288;0;0.001127;0;0.041895;0.05;0.04;0.00
524288;0;0.001158;0;0.042251;0.05;0.04;0.00
524288;0;0.001184;0;0.041813;0.05;0.04;0.00
524288;0;0.001260;0;0.041904;0.05;0.04;0.00
524288;0;0.000591;0;0.041904;0.05;0.04;0.00
524288;0;0.001251;0;0.041623;0.05;0.03;0.00
524288;0;0.001187;0;0.041701;0.05;0.04;0.00
524288;0;0.001195;0;0.042115;0.05;0.04;0.00
524288;0;0.000565;0;0.041770;0.05;0.04;0.00
524288;0;0.000543;0;0.042004;0.05;0.04;0.00
524288;0;0.000521;0;0.041937;0.05;0.04;0.00
524288;0;0.001179;0;0.041974;0.05;0.04;0.00
524288;0;0.000557;0;0.041995;0.05;0.04;0.00
524288;0;0.000533;0;0.042024;0.05;0.04;0.00
524288;0;0.001158;0;0.041602;0.05;0.04;0.00
524288;0;0.001141;0;0.041900;0.05;0.04;0.00
524288;0;0.001238;0;0.041806;0.05;0.04;0.00
524288;0;0.001210;0;0.041649;0.05;0.04;0.00
524288;0;0.001145;0;0.041625;0.05;0.04;0.00
524288;0;0.001194;0;0.041835;0.05;0.04;0.00
524288;0;0.001165;0;0.041655;0.05;0.04;0.00
524288;0;0.001146;0;0.042053;0.05;0.04;0.00
524288;0;0.001243;0;0.041594;0.05;0.04;0.00
524288;0;0.000546;0;0.042031;0.05;0.04;0.00
524288;0;0.001177;0;0.041557;0.05;0.04;0.00
524288;0;0.000570;0;0.041969;0.05;0.04;0.00
524288;0;0.001246;0;0.041428;0.05;0.04;0.00
524288;0;0.001210;0;0.041655;0.05;0.04;0.00
524288;0;0.001248;0;0.041871;0.05;0.04;0.00
524288;0;0.001275;0;0.041579;0.05;0.04;0.00
524288;0;0.001226;0;0.041501;0.05;0.04;0.00
524288;0;0.001252;0;0.041793;0.05;0.04;0.00
524288;0;0.001249;0;0.041464;0.05;0.03;0.00
524288;0;0.001257;0;0.041830;0.05;0.04;0.00
524288;0;0.001238;0;0.041498;0.05;0.04;0.00
524288;0;0.001359;0;0.041616;0.05;0.04;0.00
524288;0;0.001174;0;0.041416;0.05;0.04;0.00
524288;0;0.001331;0;0.041854;0.05;0.03;0.00
524288;0;0.001194;0;0.041792;0.05;0.04;0.00
524288;0;0.001252;0;0.041816;0.05;0.04;0.00
524288;0;0.001233;0;0.041388;0.05;0.04;0.00
524288;0;0.001255;0;0.041694;0.05;0.04;0.00
524288;0;0.001208;0;0.041520;0.05;0.03;0.00
524288;0;0.001323;0;0.042301;0.05;0.03;0.01
524288;0;0.001210;0;0.041450;0.05;0.04;0.00
524288;0;0.001256;0;0.041517;0.05;0.04;0.00
524288;0;0.001225;0;0.042217;0.05;0.04;0.00
524288;0;0.001298;0;0.042092;0.05;0.03;0.00
524288;0;0.001250;0;0.041522;0.05;0.04;0.00
524288;0;0.001270;0;0.041524;0.05;0.04;0.00
524288;0;0.001245;0;0.041391;0.05;0.04;0.00
524288;0;0.001259;0;0.042056;0.05;0.04;0.00
524288;0;0.001173;0;0.041390;0.05;0.04;0.00
524288;0;0.001234;0;0.041584;0.05;0.03;0.00
524288;0;0.001188;0;0.041652;0.05;0.03;0.00
524288;0;0.001177;0;0.041647;0.05;0.04;0.00
524288;0;0.001185;0;0.041542;0.05;0.04;0.00
524288;0;0.001195;0;0.041483;0.05;0.04;0.00
524288;0;0.001175;0;0.041593;0.05;0.04;0.00
524288;0;0.001294;0;0.041803;0.05;0.04;0.00
524288;0;0.001142;0;0.041618;0.05;0.04;0.00
524288;0;0.001331;0;0.042007;0.05;0.04;0.00
524288;0;0.001199;0;0.041975;0.05;0.04;0.00
524288;0;0.001249;0;0.041657;0.05;0.03;0.00
524288;0;0.001179;0;0.041424;0.05;0.04;0.00
524288;0;0.001210;0;0.041594;0.05;0.04;0.00
524288;0;0.001241;0;0.041430;0.05;0.04;0.00
524288;0;0.001213;0;0.041616;0.05;0.04;0.00
524288;0;0.001159;0;0.041572;0.05;0.04;0.00
524288;0;0.001149;0;0.041774;0.05;0.04;0.00
524288;0;0.001252;0;0.041419;0.05;0.04;0.00
524288;0;0.001202;0;0.041636;0.05;0.04;0.00
524288;0;0.001133;0;0.041327;0.05;0.04;0.00
524288;0;0.001293;0;0.041545;0.05;0.04;0.00
524288;0;0.001192;0;0.041687;0.05;0.04;0.00
524288;0;0.001218;0;0.041511;0.05;0.04;0.00
524288;0;0.001251;0;0.041395;0.05;0.04;0.00
524288;0;0.001287;0;0.041763;0.05;0.04;0.00
524288;0;0.001266;0;0.041551;0.05;0.04;0.00
524288;0;0.001277;0;0.041820;0.05;0.04;0.00
524288;0;0.001228;0;0.041495;0.05;0.04;0.00
524288;0;0.001199;0;0.042080;0.05;0.04;0.00
524288;0;0.001193;0;0.041640;0.05;0.04;0.00
524288;0;0.001202;0;0.041896;0.05;0.03;0.00
524288;0;0.001201;0;0.041437;0.05;0.04;0.00
524288;0;0.001178;0;0.041669;0.05;0.04;0.00
524288;0;0.001139;0;0.041733;0.05;0.04;0.00
