size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
65536;16;0.559945;0.000479;0.360055;0.92;10.29;0.42
65536;16;0.498045;0.000481;0.351955;0.85;9.69;0.26
65536;16;0.518479;0.000477;0.321521;0.84;9.62;0.26
65536;16;0.694767;0.000486;0.445233;1.14;13.18;0.21
65536;16;0.518633;0.000483;0.361367;0.88;10.04;0.25
65536;16;0.430982;0.000475;0.349018;0.78;8.93;0.20
65536;16;0.525912;0.000467;0.354088;0.88;10.09;0.27
65536;16;0.471077;0.000496;0.328923;0.80;9.09;0.30
65536;16;0.599785;0.000481;0.410215;1.01;11.59;0.28
65536;16;0.487434;0.000474;0.332566;0.82;9.26;0.34
65536;16;0.596677;0.000491;0.323323;0.92;10.20;0.29
65536;16;0.548704;0.000496;0.321296;0.87;9.88;0.28
65536;16;0.628642;0.000478;0.391358;1.02;11.59;0.39
65536;16;0.539182;0.000479;0.400818;0.94;10.68;0.32
65536;16;0.508561;0.000474;0.371439;0.88;10.03;0.32
65536;16;0.569982;0.000477;0.330018;0.90;10.18;0.27
65536;16;0.628100;0.000481;0.3419;0.97;11.04;0.32
65536;16;0.587424;0.000477;0.332576;0.92;10.38;0.42
65536;16;0.647354;0.000475;0.422646;1.07;12.24;0.31
65536;16;0.556257;0.000479;0.333743;0.89;10.21;0.27
65536;16;0.538668;0.000479;0.301332;0.84;9.59;0.26
65536;16;0.612886;0.000474;0.407114;1.02;11.69;0.27
65536;16;0.496950;0.000470;0.36305;0.86;9.76;0.29
65536;16;0.549434;0.000477;0.450566;1.00;11.54;0.26
65536;16;0.700300;0.000477;0.4397;1.14;13.11;0.38
65536;16;0.559878;0.000481;0.420122;0.98;11.15;0.32
65536;16;0.688047;0.000483;0.311953;1.00;11.48;0.32
65536;16;0.618171;0.000475;0.331829;0.95;10.40;0.37
65536;16;0.498266;0.000476;0.341734;0.84;9.47;0.33
65536;16;0.499873;0.000473;0.330127;0.83;9.37;0.35
65536;16;0.677341;0.000486;0.352659;1.03;11.68;0.32
65536;16;0.700608;0.000481;0.369392;1.07;12.22;0.33
65536;16;0.558784;0.000480;0.361216;0.92;10.40;0.26
65536;16;0.607027;0.000469;0.452973;1.06;12.02;0.38
