size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
1048576;2;0.010781;0.073971;0.089219;0.10;0.18;0.00
1048576;2;0.011223;0.074688;0.088777;0.10;0.18;0.00
1048576;2;0.009866;0.074208;0.090134;0.10;0.17;0.00
1048576;2;0.011371;0.074292;0.088629;0.10;0.14;0.03
1048576;2;0.011196;0.074063;0.088804;0.10;0.16;0.01
1048576;2;0.010366;0.074388;0.089634;0.10;0.18;0.00
1048576;2;0.009455;0.073898;0.090545;0.10;0.18;0.00
1048576;2;0.009831;0.074005;0.090169;0.10;0.17;0.00
1048576;2;0.009360;0.074327;0.09064;0.10;0.16;0.01
1048576;2;0.010936;0.074089;0.089064;0.10;0.18;0.00
1048576;2;0.008812;0.074541;0.091188;0.10;0.16;0.01
1048576;2;0.010686;0.074686;0.089314;0.10;0.16;0.01
1048576;2;0.010330;0.074018;0.08967;0.10;0.18;0.00
1048576;2;0.010940;0.074439;0.08906;0.10;0.18;0.00
1048576;2;0.010403;0.074050;0.089597;0.10;0.18;0.00
1048576;2;0.011448;0.074079;0.088552;0.10;0.16;0.01
1048576;2;0.009984;0.074348;0.090016;0.10;0.18;0.00
1048576;2;0.011408;0.074713;0.088592;0.10;0.16;0.01
1048576;2;0.009803;0.074192;0.090197;0.10;0.16;0.02
1048576;2;0.010818;0.074368;0.089182;0.10;0.18;0.00
1048576;2;0.011652;0.074496;0.088348;0.10;0.18;0.00
1048576;2;0.010584;0.074285;0.089416;0.10;0.18;0.00
1048576;2;0.009676;0.074037;0.090324;0.10;0.17;0.01
1048576;2;0.009918;0.074412;0.090082;0.10;0.17;0.00
1048576;2;0.009981;0.073902;0.090019;0.10;0.18;0.00
1048576;2;0.009344;0.074069;0.090656;0.10;0.18;0.00
1048576;2;0.011429;0.074262;0.088571;0.10;0.16;0.02
1048576;2;0.009245;0.075103;0.090755;0.10;0.16;0.01
1048576;2;0.011573;0.074262;0.088427;0.10;0.17;0.00
1048576;2;0.010471;0.074406;0.089529;0.10;0.17;0.00
1048576;2;0.011321;0.074264;0.088679;0.10;0.15;0.02
1048576;2;0.010292;0.090149;0.099708;0.11;0.21;0.00
1048576;2;0.010494;0.086847;0.099506;0.11;0.19;0.02
1048576;2;0.010933;0.074198;0.089067;0.10;0.18;0.00
1048576;2;0.011208;0.074518;0.088792;0.10;0.18;0.00
1048576;2;0.009980;0.074288;0.09002;0.10;0.18;0.00
1048576;2;0.011284;0.074113;0.088716;0.10;0.17;0.00
1048576;2;0.009818;0.074200;0.090182;0.10;0.17;0.00
1048576;2;0.010785;0.074404;0.089215;0.10;0.18;0.00
1048576;2;0.011844;0.074374;0.088156;0.10;0.16;0.01
1048576;2;0.010442;0.074359;0.089558;0.10;0.18;0.00
1048576;2;0.011004;0.074629;0.088996;0.10;0.18;0.00
1048576;2;0.010794;0.074620;0.089206;0.10;0.18;0.00
1048576;2;0.011050;0.074146;0.08895;0.10;0.18;0.00
1048576;2;0.010823;0.074287;0.089177;0.10;0.17;0.01
1048576;2;0.010845;0.074300;0.089155;0.10;0.17;0.00
1048576;2;0.010706;0.074216;0.089294;0.10;0.16;0.01
1048576;2;0.010542;0.074079;0.089458;0.10;0.18;0.00
1048576;2;0.011697;0.075045;0.088303;0.10;0.14;0.03
1048576;2;0.009875;0.074470;0.090125;0.10;0.15;0.02
1048576;2;0.010588;0.074522;0.089412;0.10;0.16;0.01
1048576;2;0.010257;0.074319;0.089743;0.10;0.18;0.00
1048576;2;0.011313;0.074437;0.088687;0.10;0.18;0.00
1048576;2;0.009930;0.074226;0.09007;0.10;0.18;0.00
1048576;2;0.010322;0.074484;0.089678;0.10;0.17;0.00
1048576;2;0.010031;0.074500;0.089969;0.10;0.18;0.00
1048576;2;0.009789;0.074251;0.090211;0.10;0.17;0.01
1048576;2;0.010637;0.074260;0.089363;0.10;0.16;0.01
1048576;2;0.009323;0.074433;0.090677;0.10;0.16;0.01
1048576;2;0.010042;0.074602;0.089958;0.10;0.17;0.01
1048576;2;0.010409;0.074251;0.089591;0.10;0.16;0.01
1048576;2;0.010685;0.074167;0.089315;0.10;0.16;0.01
1048576;2;0.010564;0.073995;0.089436;0.10;0.18;0.00
1048576;2;0.011286;0.074634;0.088714;0.10;0.18;0.00
1048576;2;0.010565;0.076693;0.089435;0.10;0.17;0.00
1048576;2;0.010670;0.074169;0.08933;0.10;0.18;0.00
1048576;2;0.011326;0.074526;0.088674;0.10;0.17;0.01
1048576;2;0.011062;0.074448;0.088938;0.10;0.18;0.00
1048576;2;0.009926;0.074221;0.090074;0.10;0.18;0.00
1048576;2;0.009986;0.074197;0.090014;0.10;0.18;0.00
1048576;2;0.009643;0.074006;0.090357;0.10;0.16;0.01
1048576;2;0.011146;0.074196;0.088854;0.10;0.18;0.00
1048576;2;0.009968;0.074124;0.090032;0.10;0.17;0.00
1048576;2;0.011355;0.074151;0.088645;0.10;0.14;0.03
1048576;2;0.009887;0.074161;0.090113;0.10;0.18;0.00
1048576;2;0.010706;0.074821;0.089294;0.10;0.15;0.03
1048576;2;0.010302;0.074296;0.089698;0.10;0.18;0.00
1048576;2;0.010051;0.075579;0.089949;0.10;0.16;0.02
1048576;2;0.009878;0.074287;0.090122;0.10;0.17;0.00
1048576;2;0.010748;0.087897;0.099252;0.11;0.21;0.00
1048576;2;0.011178;0.074353;0.088822;0.10;0.18;0.00
1048576;2;0.011008;0.074419;0.088992;0.10;0.18;0.00
1048576;2;0.010095;0.074358;0.089905;0.10;0.16;0.01
1048576;2;0.011548;0.074259;0.088452;0.10;0.17;0.01
1048576;2;0.010230;0.073970;0.08977;0.10;0.18;0.00
1048576;2;0.010655;0.074169;0.089345;0.10;0.17;0.00
1048576;2;0.010242;0.074436;0.089758;0.10;0.18;0.00
1048576;2;0.010918;0.075062;0.089082;0.10;0.16;0.02
1048576;2;0.011356;0.074630;0.088644;0.10;0.18;0.00
1048576;2;0.009739;0.074098;0.090261;0.10;0.16;0.01
1048576;2;0.009736;0.074249;0.090264;0.10;0.16;0.01
1048576;2;0.010007;0.074209;0.089993;0.10;0.17;0.00
1048576;2;0.010081;0.077048;0.089919;0.10;0.18;0.00
1048576;2;0.010115;0.074170;0.089885;0.10;0.18;0.00
1048576;2;0.011374;0.074125;0.088626;0.10;0.15;0.02
1048576;2;0.010878;0.074578;0.089122;0.10;0.17;0.00
1048576;2;0.010732;0.074376;0.089268;0.10;0.17;0.00
1048576;2;0.009205;0.093422;0.110795;0.12;0.22;0.00
1048576;2;0.011835;0.073951;0.088165;0.10;0.15;0.02
1048576;2;0.010999;0.074500;0.089001;0.10;0.15;0.02
