size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
4194304;0;0.007046;0;0.666396;0.73;0.65;0.02
4194304;0;0.006424;0;0.653880;0.71;0.66;0.00
4194304;0;0.007855;0;0.656744;0.72;0.64;0.02
4194304;0;0.007538;0;0.660716;0.72;0.65;0.00
4194304;0;0.007500;0;0.659025;0.72;0.66;0.00
4194304;0;0.007767;0;0.640125;0.70;0.64;0.00
4194304;0;0.006965;0;0.633403;0.70;0.63;0.01
4194304;0;0.006807;0;0.640887;0.70;0.63;0.01
4194304;0;0.006916;0;0.637630;0.70;0.64;0.00
4194304;0;0.006862;0;0.640597;0.70;0.63;0.01
