Version;Process;Read time;Merge time;User;Sys;Elapsed;Speedup;Efficiency
Serial;1;0.02019;0.05451;0.08543;0.00356;0.07000;1;1
Parallel;2;0.04029;0.05700;0.12908;0.03813;0.07582;1.67824;0.83912
Parallel;4;0.06976;0.07866;0.22569;0.11914;0.11306;1.60489;0.40122
Parallel;8;1.52145;1.52685;20.99143;0.56338;1.94946;1.16289;0.14536
Parallel;16;0.00230;0.09147;0.09000;0.00000;0.11000;0.05991;0.00374
