size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
1048576;0;0.002337;0;0.152688;0.17;0.15;0.00
1048576;0;0.002378;0;0.153184;0.17;0.15;0.00
1048576;0;0.002341;0;0.151482;0.17;0.15;0.00
1048576;0;0.002418;0;0.182581;0.20;0.16;0.01
1048576;0;0.002426;0;0.151154;0.17;0.15;0.00
1048576;0;0.002344;0;0.151007;0.17;0.14;0.00
1048576;0;0.002307;0;0.152055;0.17;0.15;0.00
1048576;0;0.002450;0;0.162183;0.18;0.16;0.00
1048576;0;0.002370;0;0.150999;0.16;0.15;0.00
1048576;0;0.002231;0;0.151630;0.16;0.15;0.00
1048576;0;0.002363;0;0.151342;0.17;0.15;0.00
1048576;0;0.002297;0;0.152380;0.17;0.15;0.00
1048576;0;0.002385;0;0.152960;0.17;0.14;0.01
1048576;0;0.000998;0;0.163486;0.18;0.16;0.00
1048576;0;0.002371;0;0.151847;0.17;0.15;0.00
1048576;0;0.002330;0;0.152334;0.17;0.15;0.00
1048576;0;0.001172;0;0.175554;0.19;0.16;0.00
1048576;0;0.000968;0;0.150791;0.16;0.15;0.00
1048576;0;0.002348;0;0.149661;0.17;0.15;0.00
1048576;0;0.002320;0;0.150043;0.17;0.15;0.00
1048576;0;0.002510;0;0.149080;0.17;0.15;0.00
1048576;0;0.002394;0;0.149045;0.17;0.14;0.01
1048576;0;0.002467;0;0.149845;0.17;0.14;0.01
1048576;0;0.002301;0;0.149167;0.17;0.15;0.00
1048576;0;0.002274;0;0.148072;0.16;0.15;0.00
1048576;0;0.002212;0;0.148177;0.17;0.14;0.01
1048576;0;0.002308;0;0.147774;0.17;0.15;0.00
1048576;0;0.002415;0;0.148535;0.17;0.15;0.00
1048576;0;0.002182;0;0.148119;0.16;0.15;0.00
1048576;0;0.002177;0;0.147903;0.16;0.15;0.00
1048576;0;0.002203;0;0.148580;0.17;0.14;0.01
1048576;0;0.002150;0;0.148263;0.17;0.15;0.00
1048576;0;0.002139;0;0.147081;0.16;0.15;0.00
1048576;0;0.000930;0;0.147538;0.16;0.14;0.00
1048576;0;0.002132;0;0.147149;0.16;0.15;0.00
1048576;0;0.002081;0;0.146469;0.16;0.14;0.00
1048576;0;0.002291;0;0.146951;0.16;0.14;0.00
1048576;0;0.000955;0;0.148226;0.16;0.14;0.00
1048576;0;0.002195;0;0.146450;0.16;0.14;0.00
1048576;0;0.002355;0;0.147812;0.17;0.15;0.00
1048576;0;0.002211;0;0.147056;0.16;0.15;0.00
1048576;0;0.002217;0;0.145907;0.16;0.13;0.00
1048576;0;0.000937;0;0.147736;0.16;0.14;0.00
1048576;0;0.000956;0;0.147103;0.16;0.14;0.00
1048576;0;0.000987;0;0.147962;0.16;0.14;0.00
1048576;0;0.002202;0;0.146587;0.16;0.14;0.00
1048576;0;0.002272;0;0.146105;0.16;0.14;0.00
