size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
524288;0;0.001296;0;0.068583;0.08;0.07;0.00
524288;0;0.000594;0;0.068849;0.07;0.06;0.00
524288;0;0.001290;0;0.067921;0.07;0.06;0.00
524288;0;0.000586;0;0.068586;0.07;0.06;0.00
524288;0;0.001279;0;0.067772;0.07;0.06;0.00
524288;0;0.000587;0;0.069105;0.07;0.07;0.00
524288;0;0.000590;0;0.068656;0.07;0.06;0.00
524288;0;0.000575;0;0.068432;0.07;0.06;0.00
524288;0;0.000588;0;0.068421;0.07;0.06;0.00
524288;0;0.000572;0;0.068572;0.07;0.06;0.00
524288;0;0.000595;0;0.068482;0.07;0.06;0.00
524288;0;0.001236;0;0.067629;0.07;0.06;0.00
524288;0;0.000590;0;0.068207;0.07;0.06;0.00
524288;0;0.001214;0;0.067360;0.07;0.06;0.00
524288;0;0.001326;0;0.067773;0.07;0.06;0.00
524288;0;0.000565;0;0.068265;0.07;0.06;0.00
524288;0;0.001330;0;0.067753;0.07;0.06;0.00
524288;0;0.001270;0;0.067400;0.07;0.06;0.00
524288;0;0.001211;0;0.067553;0.07;0.06;0.00
524288;0;0.000590;0;0.068062;0.07;0.06;0.00
524288;0;0.001328;0;0.067941;0.07;0.07;0.00
524288;0;0.001215;0;0.067605;0.07;0.06;0.00
524288;0;0.001254;0;0.067750;0.07;0.06;0.00
524288;0;0.001213;0;0.067346;0.07;0.06;0.00
524288;0;0.000596;0;0.068118;0.07;0.06;0.00
524288;0;0.001251;0;0.067845;0.07;0.06;0.00
524288;0;0.001292;0;0.068081;0.08;0.06;0.00
524288;0;0.001285;0;0.067616;0.07;0.06;0.00
524288;0;0.001266;0;0.067605;0.07;0.05;0.00
524288;0;0.001302;0;0.067501;0.07;0.05;0.00
524288;0;0.000594;0;0.067842;0.07;0.06;0.00
524288;0;0.001228;0;0.067606;0.07;0.06;0.00
524288;0;0.001243;0;0.067687;0.07;0.06;0.00
524288;0;0.001283;0;0.067575;0.07;0.06;0.00
524288;0;0.001344;0;0.067639;0.07;0.06;0.00
524288;0;0.001233;0;0.067458;0.07;0.06;0.00
524288;0;0.000592;0;0.068718;0.07;0.06;0.00
524288;0;0.000576;0;0.067987;0.07;0.06;0.00
524288;0;0.000575;0;0.068161;0.07;0.06;0.00
524288;0;0.001252;0;0.067379;0.07;0.06;0.00
524288;0;0.000626;0;0.068178;0.07;0.06;0.00
524288;0;0.001278;0;0.067448;0.07;0.06;0.00
524288;0;0.001296;0;0.067571;0.07;0.06;0.00
524288;0;0.001211;0;0.067454;0.07;0.05;0.00
524288;0;0.001282;0;0.067409;0.07;0.06;0.00
524288;0;0.001209;0;0.067493;0.07;0.06;0.00
524288;0;0.001265;0;0.067892;0.07;0.06;0.00
524288;0;0.000553;0;0.067772;0.07;0.06;0.00
524288;0;0.001282;0;0.067565;0.07;0.06;0.00
524288;0;0.001227;0;0.067571;0.07;0.06;0.00
524288;0;0.001280;0;0.067582;0.07;0.06;0.00
524288;0;0.001243;0;0.068069;0.07;0.07;0.00
524288;0;0.001347;0;0.067705;0.07;0.06;0.00
524288;0;0.000588;0;0.067888;0.07;0.06;0.00
524288;0;0.001309;0;0.067393;0.07;0.06;0.00
524288;0;0.001238;0;0.067533;0.07;0.06;0.00
524288;0;0.001293;0;0.067610;0.07;0.06;0.00
524288;0;0.001282;0;0.067299;0.07;0.06;0.00
524288;0;0.001315;0;0.067802;0.07;0.06;0.00
524288;0;0.001295;0;0.067446;0.07;0.06;0.00
524288;0;0.001256;0;0.067515;0.07;0.06;0.00
524288;0;0.000587;0;0.067997;0.07;0.06;0.00
524288;0;0.001293;0;0.067387;0.07;0.06;0.00
524288;0;0.001233;0;0.067480;0.07;0.06;0.00
524288;0;0.000586;0;0.067887;0.07;0.06;0.00
524288;0;0.001252;0;0.067382;0.07;0.06;0.00
524288;0;0.001245;0;0.067807;0.07;0.05;0.00
524288;0;0.000572;0;0.068882;0.07;0.06;0.00
524288;0;0.000582;0;0.067963;0.07;0.06;0.00
524288;0;0.000575;0;0.067933;0.07;0.06;0.00
524288;0;0.001249;0;0.068242;0.07;0.06;0.01
524288;0;0.000596;0;0.067964;0.07;0.06;0.00
524288;0;0.001285;0;0.067711;0.07;0.06;0.00
524288;0;0.001221;0;0.067463;0.07;0.06;0.00
524288;0;0.000613;0;0.067895;0.07;0.05;0.00
524288;0;0.001284;0;0.067710;0.07;0.06;0.00
524288;0;0.001260;0;0.067460;0.07;0.06;0.00
524288;0;0.001203;0;0.067772;0.07;0.06;0.00
524288;0;0.001275;0;0.067432;0.07;0.06;0.00
524288;0;0.001254;0;0.067434;0.07;0.06;0.00
524288;0;0.000603;0;0.067972;0.07;0.06;0.00
524288;0;0.001273;0;0.067440;0.07;0.06;0.00
524288;0;0.000594;0;0.067909;0.07;0.06;0.00
524288;0;0.000596;0;0.068056;0.07;0.06;0.00
524288;0;0.000591;0;0.067923;0.07;0.06;0.00
524288;0;0.001227;0;0.067380;0.07;0.06;0.00
524288;0;0.000621;0;0.067959;0.07;0.06;0.00
524288;0;0.000578;0;0.068014;0.07;0.06;0.00
524288;0;0.000616;0;0.067938;0.07;0.06;0.00
524288;0;0.001244;0;0.067229;0.07;0.06;0.00
524288;0;0.001286;0;0.067663;0.07;0.06;0.00
524288;0;0.001263;0;0.067409;0.07;0.06;0.00
524288;0;0.001343;0;0.067664;0.07;0.06;0.00
524288;0;0.001285;0;0.067300;0.07;0.06;0.00
524288;0;0.000592;0;0.067829;0.07;0.06;0.00
524288;0;0.000567;0;0.068022;0.07;0.06;0.00
524288;0;0.000589;0;0.068707;0.07;0.06;0.00
524288;0;0.000594;0;0.067904;0.07;0.06;0.00
524288;0;0.001267;0;0.067537;0.07;0.06;0.00
524288;0;0.000614;0;0.068006;0.07;0.05;0.00
