size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
524288;0;0.001372;0;0.071247;0.08;0.07;0.00
524288;0;0.001307;0;0.070481;0.08;0.07;0.00
524288;0;0.001391;0;0.070694;0.08;0.07;0.00
524288;0;0.000617;0;0.069768;0.08;0.06;0.00
524288;0;0.001346;0;0.070568;0.08;0.07;0.00
524288;0;0.000608;0;0.069612;0.08;0.07;0.00
524288;0;0.001339;0;0.070001;0.08;0.07;0.00
524288;0;0.001237;0;0.069759;0.08;0.07;0.00
524288;0;0.001226;0;0.070002;0.08;0.06;0.01
524288;0;0.001209;0;0.069561;0.08;0.07;0.00
524288;0;0.000617;0;0.070558;0.08;0.07;0.00
524288;0;0.000578;0;0.070207;0.08;0.07;0.00
524288;0;0.001263;0;0.070067;0.08;0.07;0.00
524288;0;0.000620;0;0.070147;0.08;0.07;0.00
524288;0;0.000600;0;0.070369;0.08;0.07;0.00
524288;0;0.000587;0;0.069804;0.08;0.07;0.00
524288;0;0.000591;0;0.070608;0.08;0.07;0.00
524288;0;0.000602;0;0.070054;0.08;0.07;0.00
524288;0;0.001364;0;0.069651;0.08;0.07;0.00
524288;0;0.000631;0;0.069607;0.08;0.07;0.00
524288;0;0.001360;0;0.069564;0.08;0.07;0.00
524288;0;0.000615;0;0.069505;0.08;0.07;0.00
524288;0;0.000617;0;0.069994;0.08;0.07;0.00
524288;0;0.000591;0;0.070570;0.08;0.07;0.00
524288;0;0.000605;0;0.069905;0.08;0.07;0.00
524288;0;0.001328;0;0.069472;0.08;0.07;0.00
524288;0;0.001328;0;0.069881;0.08;0.07;0.00
524288;0;0.001226;0;0.069790;0.08;0.07;0.00
524288;0;0.001402;0;0.069530;0.08;0.07;0.00
524288;0;0.001362;0;0.069087;0.08;0.06;0.00
524288;0;0.001267;0;0.069597;0.08;0.07;0.00
524288;0;0.001215;0;0.069515;0.08;0.07;0.00
524288;0;0.001236;0;0.069568;0.08;0.07;0.00
524288;0;0.001220;0;0.069109;0.08;0.07;0.00
524288;0;0.001312;0;0.069603;0.08;0.07;0.00
524288;0;0.001318;0;0.069328;0.08;0.07;0.00
524288;0;0.001350;0;0.069482;0.08;0.07;0.00
524288;0;0.001334;0;0.069365;0.08;0.07;0.00
524288;0;0.001316;0;0.069736;0.08;0.07;0.00
524288;0;0.001230;0;0.069071;0.08;0.07;0.00
524288;0;0.001380;0;0.069904;0.08;0.07;0.00
524288;0;0.001345;0;0.069599;0.08;0.07;0.00
524288;0;0.001333;0;0.069102;0.08;0.07;0.00
524288;0;0.001292;0;0.069675;0.08;0.07;0.00
524288;0;0.001325;0;0.069280;0.08;0.07;0.00
524288;0;0.001337;0;0.069453;0.08;0.07;0.00
524288;0;0.001319;0;0.069878;0.08;0.07;0.00
524288;0;0.001309;0;0.069132;0.08;0.07;0.00
524288;0;0.001366;0;0.069284;0.08;0.07;0.00
524288;0;0.001328;0;0.069143;0.08;0.07;0.00
524288;0;0.001373;0;0.069445;0.08;0.06;0.00
524288;0;0.001345;0;0.069161;0.08;0.07;0.00
524288;0;0.001327;0;0.069782;0.08;0.07;0.00
524288;0;0.001226;0;0.069306;0.08;0.07;0.00
524288;0;0.001377;0;0.069773;0.08;0.07;0.00
524288;0;0.001314;0;0.069451;0.08;0.07;0.00
524288;0;0.001358;0;0.069348;0.08;0.07;0.00
524288;0;0.001302;0;0.069222;0.08;0.07;0.00
524288;0;0.001350;0;0.069430;0.08;0.07;0.00
524288;0;0.001284;0;0.069363;0.08;0.07;0.00
524288;0;0.001312;0;0.070191;0.08;0.07;0.00
524288;0;0.001320;0;0.069609;0.08;0.06;0.00
524288;0;0.001331;0;0.069844;0.08;0.07;0.00
524288;0;0.001033;0;0.070066;0.08;0.07;0.00
524288;0;0.001309;0;0.069599;0.08;0.07;0.00
524288;0;0.001297;0;0.069629;0.08;0.06;0.01
524288;0;0.001353;0;0.070044;0.08;0.06;0.00
524288;0;0.001275;0;0.070475;0.08;0.07;0.00
524288;0;0.001297;0;0.069910;0.08;0.07;0.00
524288;0;0.001275;0;0.069843;0.08;0.06;0.01
524288;0;0.001332;0;0.070091;0.08;0.07;0.00
524288;0;0.001303;0;0.070426;0.08;0.07;0.00
524288;0;0.001340;0;0.069677;0.08;0.07;0.00
524288;0;0.001270;0;0.069584;0.08;0.07;0.00
524288;0;0.001403;0;0.069808;0.08;0.06;0.00
524288;0;0.001375;0;0.069630;0.08;0.07;0.00
524288;0;0.001341;0;0.069587;0.08;0.07;0.00
524288;0;0.001320;0;0.069897;0.08;0.06;0.00
524288;0;0.001358;0;0.069549;0.08;0.07;0.00
524288;0;0.001286;0;0.069548;0.08;0.07;0.00
524288;0;0.001294;0;0.069761;0.08;0.07;0.00
524288;0;0.001316;0;0.069536;0.08;0.07;0.00
524288;0;0.001378;0;0.070333;0.08;0.07;0.00
524288;0;0.001312;0;0.069770;0.08;0.07;0.00
524288;0;0.001419;0;0.070191;0.08;0.07;0.00
524288;0;0.001366;0;0.069585;0.08;0.06;0.00
524288;0;0.001339;0;0.069595;0.08;0.07;0.00
524288;0;0.001327;0;0.069614;0.08;0.07;0.00
524288;0;0.001409;0;0.069992;0.08;0.06;0.00
524288;0;0.001383;0;0.069838;0.08;0.07;0.00
524288;0;0.001302;0;0.069778;0.08;0.07;0.00
524288;0;0.001278;0;0.069738;0.08;0.07;0.00
524288;0;0.001306;0;0.070066;0.08;0.07;0.00
524288;0;0.001322;0;0.069639;0.08;0.06;0.01
524288;0;0.000640;0;0.069913;0.08;0.07;0.00
524288;0;0.001369;0;0.069943;0.08;0.07;0.00
524288;0;0.001348;0;0.070141;0.08;0.07;0.00
524288;0;0.001332;0;0.069556;0.08;0.07;0.00
524288;0;0.001385;0;0.069866;0.08;0.06;0.00
524288;0;0.001333;0;0.069634;0.08;0.07;0.00
