size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
65536;8;0.005250;0.001045;0.02475;0.03;0.00;0.15
65536;8;0.005343;0.001013;0.024657;0.03;0.04;0.10
65536;8;0.004804;0.001052;0.025196;0.03;0.00;0.15
65536;8;0.005282;0.001034;0.024718;0.03;0.03;0.12
65536;8;0.005310;0.001053;0.02469;0.03;0.08;0.07
65536;8;0.005434;0.001012;0.024566;0.03;0.10;0.03
65536;8;0.005167;0.001032;0.024833;0.03;0.01;0.13
65536;8;0.004880;0.001049;0.02512;0.03;0.03;0.11
65536;8;0.005304;0.001038;0.024696;0.03;0.04;0.11
65536;8;0.005339;0.001052;0.024661;0.03;0.07;0.08
65536;8;0.005331;0.001019;0.024669;0.03;0.06;0.08
65536;8;0.005166;0.001014;0.024834;0.03;0.08;0.07
65536;8;0.005224;0.001024;0.024776;0.03;0.04;0.10
65536;8;0.005126;0.001096;0.024874;0.03;0.01;0.14
65536;8;0.005171;0.001045;0.024829;0.03;0.05;0.10
65536;8;0.005118;0.001018;0.024882;0.03;0.06;0.09
65536;8;0.005062;0.001028;0.024938;0.03;0.07;0.08
65536;8;0.005206;0.001018;0.024794;0.03;0.06;0.09
65536;8;0.005050;0.001037;0.02495;0.03;0.02;0.12
65536;8;0.005271;0.001023;0.024729;0.03;0.06;0.08
65536;8;0.005410;0.001036;0.02459;0.03;0.02;0.13
65536;8;0.005139;0.001030;0.024861;0.03;0.09;0.06
65536;8;0.005497;0.001024;0.024503;0.03;0.04;0.11
65536;8;0.005212;0.001015;0.024788;0.03;0.01;0.13
65536;8;0.005258;0.001009;0.024742;0.03;0.00;0.14
65536;8;0.005100;0.001040;0.0249;0.03;0.04;0.10
65536;8;0.004958;0.001036;0.025042;0.03;0.09;0.06
65536;8;0.005096;0.001033;0.024904;0.03;0.10;0.05
65536;8;0.005046;0.001011;0.024954;0.03;0.09;0.06
65536;8;0.005240;0.001101;0.02476;0.03;0.03;0.12
65536;8;0.004875;0.001093;0.025125;0.03;0.02;0.12
65536;8;0.005084;0.001139;0.024916;0.03;0.08;0.07
65536;8;0.005311;0.001022;0.024689;0.03;0.11;0.03
65536;8;0.004991;0.001025;0.025009;0.03;0.05;0.09
65536;8;0.005388;0.001019;0.024612;0.03;0.04;0.10
65536;8;0.005379;0.001101;0.024621;0.03;0.09;0.04
65536;8;0.005075;0.001044;0.024925;0.03;0.08;0.07
65536;8;0.005217;0.001093;0.024783;0.03;0.12;0.02
65536;8;0.004846;0.001037;0.025154;0.03;0.08;0.07
65536;8;0.005260;0.001016;0.02474;0.03;0.00;0.14
65536;8;0.005235;0.001112;0.024765;0.03;0.01;0.14
65536;8;0.005145;0.001016;0.024855;0.03;0.03;0.11
65536;8;0.005181;0.001012;0.024819;0.03;0.06;0.09
65536;8;0.005116;0.001012;0.024884;0.03;0.06;0.09
65536;8;0.005203;0.001009;0.024797;0.03;0.03;0.11
65536;8;0.005443;0.001036;0.024557;0.03;0.05;0.10
65536;8;0.004935;0.001074;0.025065;0.03;0.08;0.07
65536;8;0.004991;0.001038;0.025009;0.03;0.09;0.05
65536;8;0.005173;0.001019;0.024827;0.03;0.05;0.09
65536;8;0.005180;0.001012;0.02482;0.03;0.01;0.14
65536;8;0.005381;0.001037;0.024619;0.03;0.08;0.07
65536;8;0.004921;0.001072;0.025079;0.03;0.07;0.07
65536;8;0.004806;0.001050;0.025194;0.03;0.04;0.10
65536;8;0.005040;0.001029;0.02496;0.03;0.03;0.12
65536;8;0.005178;0.001017;0.024822;0.03;0.01;0.13
65536;8;0.005635;0.001014;0.024365;0.03;0.04;0.11
