size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
4194304;8;0.052917;0.097954;0.197083;0.25;1.57;0.12
4194304;8;0.036372;0.100551;0.193628;0.23;1.42;0.09
4194304;8;0.035197;0.096955;0.194803;0.23;1.48;0.08
4194304;8;0.036893;0.095865;0.193107;0.23;1.35;0.20
4194304;8;0.034475;0.098431;0.195525;0.23;1.47;0.09
4194304;8;0.037617;0.096355;0.202383;0.24;1.37;0.20
4194304;8;0.036274;0.094991;0.193726;0.23;1.43;0.10
4194304;8;0.036154;0.099245;0.193846;0.23;1.39;0.16
4194304;8;0.055978;0.099371;0.204022;0.26;1.58;0.11
4194304;8;0.036369;0.098320;0.193631;0.23;1.34;0.21
