size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
524288;0;0.001268;0;0.043081;0.05;0.04;0.00
524288;0;0.001184;0;0.042196;0.05;0.04;0.00
524288;0;0.000602;0;0.042356;0.05;0.03;0.00
524288;0;0.001193;0;0.041866;0.05;0.04;0.00
524288;0;0.001287;0;0.041993;0.05;0.04;0.00
524288;0;0.000565;0;0.042020;0.05;0.04;0.00
524288;0;0.000553;0;0.042060;0.05;0.04;0.00
524288;0;0.001180;0;0.041799;0.05;0.04;0.00
524288;0;0.000580;0;0.042034;0.05;0.04;0.00
524288;0;0.001175;0;0.041643;0.05;0.04;0.00
524288;0;0.001333;0;0.041799;0.05;0.04;0.00
524288;0;0.001248;0;0.041902;0.05;0.04;0.00
524288;0;0.001282;0;0.042048;0.05;0.04;0.00
524288;0;0.001255;0;0.041607;0.05;0.03;0.00
524288;0;0.001238;0;0.042072;0.05;0.04;0.00
524288;0;0.001199;0;0.041702;0.05;0.04;0.00
524288;0;0.001211;0;0.042099;0.05;0.04;0.00
524288;0;0.001194;0;0.041630;0.05;0.04;0.00
524288;0;0.001249;0;0.042053;0.05;0.04;0.00
524288;0;0.000565;0;0.041865;0.05;0.03;0.00
524288;0;0.001245;0;0.041985;0.05;0.04;0.00
524288;0;0.001187;0;0.041765;0.05;0.04;0.00
524288;0;0.001222;0;0.042251;0.05;0.04;0.00
524288;0;0.001135;0;0.041614;0.05;0.04;0.00
524288;0;0.001296;0;0.041642;0.05;0.04;0.00
524288;0;0.001187;0;0.041728;0.05;0.04;0.00
524288;0;0.001240;0;0.042135;0.05;0.04;0.00
524288;0;0.000583;0;0.041904;0.05;0.04;0.00
524288;0;0.001272;0;0.041900;0.05;0.04;0.00
524288;0;0.001324;0;0.041665;0.05;0.04;0.00
524288;0;0.001300;0;0.041841;0.05;0.04;0.00
524288;0;0.001216;0;0.041582;0.05;0.03;0.01
524288;0;0.001354;0;0.041703;0.05;0.04;0.00
524288;0;0.000536;0;0.042444;0.05;0.04;0.00
524288;0;0.001257;0;0.041747;0.05;0.04;0.00
524288;0;0.000547;0;0.041901;0.05;0.04;0.00
524288;0;0.001267;0;0.041946;0.05;0.04;0.00
524288;0;0.000562;0;0.041969;0.05;0.04;0.00
524288;0;0.001254;0;0.041666;0.05;0.04;0.00
524288;0;0.001209;0;0.041636;0.05;0.04;0.00
524288;0;0.000558;0;0.041953;0.05;0.04;0.00
524288;0;0.001266;0;0.041598;0.05;0.04;0.00
524288;0;0.000910;0;0.041777;0.05;0.03;0.00
524288;0;0.001246;0;0.041692;0.05;0.04;0.00
524288;0;0.001328;0;0.041646;0.05;0.04;0.00
524288;0;0.000571;0;0.042447;0.05;0.04;0.00
524288;0;0.001271;0;0.041957;0.05;0.04;0.00
524288;0;0.001193;0;0.041863;0.05;0.04;0.00
524288;0;0.001258;0;0.041874;0.05;0.03;0.00
524288;0;0.001169;0;0.041652;0.05;0.04;0.00
524288;0;0.001227;0;0.041931;0.05;0.04;0.00
524288;0;0.000592;0;0.041852;0.05;0.03;0.00
524288;0;0.000555;0;0.041975;0.05;0.04;0.00
524288;0;0.001307;0;0.041366;0.05;0.04;0.00
524288;0;0.001263;0;0.041903;0.05;0.03;0.00
524288;0;0.000568;0;0.041922;0.05;0.04;0.00
524288;0;0.000537;0;0.042493;0.05;0.04;0.00
524288;0;0.000536;0;0.041861;0.05;0.04;0.00
524288;0;0.001238;0;0.041967;0.05;0.04;0.00
524288;0;0.000534;0;0.041802;0.05;0.04;0.00
524288;0;0.001313;0;0.041538;0.05;0.04;0.00
524288;0;0.000579;0;0.041940;0.05;0.04;0.00
524288;0;0.001264;0;0.041519;0.05;0.04;0.00
524288;0;0.001179;0;0.042239;0.05;0.04;0.00
524288;0;0.001202;0;0.042395;0.05;0.04;0.00
524288;0;0.001258;0;0.041581;0.05;0.04;0.00
524288;0;0.001235;0;0.041765;0.05;0.04;0.00
524288;0;0.001193;0;0.041590;0.05;0.04;0.00
524288;0;0.001212;0;0.041728;0.05;0.03;0.00
524288;0;0.001235;0;0.041559;0.05;0.04;0.00
524288;0;0.000568;0;0.042074;0.05;0.04;0.00
524288;0;0.001240;0;0.041599;0.05;0.04;0.00
524288;0;0.001239;0;0.041614;0.05;0.04;0.00
524288;0;0.001205;0;0.041715;0.05;0.04;0.00
524288;0;0.001211;0;0.041818;0.05;0.04;0.00
524288;0;0.000542;0;0.041897;0.05;0.04;0.00
524288;0;0.001261;0;0.041823;0.05;0.04;0.00
524288;0;0.001342;0;0.041544;0.05;0.04;0.00
524288;0;0.001355;0;0.041676;0.05;0.04;0.00
524288;0;0.001209;0;0.041459;0.05;0.04;0.00
524288;0;0.001248;0;0.041651;0.05;0.04;0.00
524288;0;0.001216;0;0.041600;0.05;0.04;0.00
524288;0;0.001227;0;0.041936;0.05;0.04;0.00
524288;0;0.001222;0;0.041696;0.05;0.04;0.00
524288;0;0.001266;0;0.041675;0.05;0.04;0.00
524288;0;0.001230;0;0.041606;0.05;0.04;0.00
524288;0;0.001264;0;0.041923;0.05;0.03;0.00
524288;0;0.001199;0;0.041422;0.05;0.04;0.00
524288;0;0.001317;0;0.041933;0.05;0.04;0.00
524288;0;0.001201;0;0.041525;0.05;0.04;0.00
524288;0;0.001255;0;0.041892;0.05;0.04;0.00
524288;0;0.001184;0;0.041451;0.05;0.04;0.00
