size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
1048576;16;0.456177;0.009783;0.453823;0.91;10.30;0.34
1048576;16;0.349374;0.009747;0.380626;0.73;8.17;0.27
1048576;16;0.490488;0.009797;0.469512;0.96;10.80;0.30
1048576;16;0.609390;0.009768;0.46061;1.07;12.04;0.38
1048576;16;0.582277;0.009678;0.417723;1.00;11.25;0.45
1048576;16;0.486067;0.009852;0.383933;0.87;9.86;0.32
1048576;16;0.574006;0.009633;0.505994;1.08;12.16;0.30
1048576;16;0.437830;0.009863;0.44217;0.88;9.94;0.29
1048576;16;0.400238;0.009768;0.369762;0.77;8.58;0.35
1048576;16;0.489251;0.009792;0.520749;1.01;11.45;0.39
1048576;16;0.491825;0.009684;0.508175;1.00;11.39;0.35
1048576;16;0.413363;0.009626;0.426637;0.84;9.54;0.35
1048576;16;0.532280;0.009723;0.46772;1.00;11.28;0.39
1048576;16;0.465978;0.009716;0.394022;0.86;9.46;0.51
1048576;16;0.587998;0.010929;0.452002;1.04;11.96;0.26
1048576;16;0.457958;0.009713;0.402042;0.86;9.52;0.44
1048576;16;0.450080;0.011113;0.37992;0.83;9.36;0.32
1048576;16;0.469422;0.012328;0.400578;0.87;9.72;0.30
1048576;16;0.687915;0.009598;0.442085;1.13;12.84;0.43
1048576;16;0.472251;0.009705;0.527749;1.00;11.36;0.36
1048576;16;0.407528;0.009803;0.332472;0.74;8.35;0.25
1048576;16;0.397436;0.009729;0.402564;0.80;9.10;0.23
1048576;16;0.509340;0.009625;0.40066;0.91;10.22;0.40
1048576;16;0.469060;0.009642;0.43094;0.90;10.24;0.34
1048576;16;0.488697;0.011012;0.411303;0.90;10.28;0.26
1048576;16;0.438920;0.011093;0.44108;0.88;9.91;0.34
1048576;16;0.548689;0.009670;0.421311;0.97;11.02;0.32
1048576;16;0.505376;0.009730;0.384624;0.89;9.93;0.40
1048576;16;0.458754;0.011072;0.371246;0.83;9.22;0.43
1048576;16;0.460948;0.009741;0.389052;0.85;9.55;0.39
1048576;16;0.548067;0.009716;0.621933;1.17;13.42;0.33
1048576;16;0.509191;0.015484;0.460809;0.97;11.05;0.36
1048576;16;0.375301;0.012240;0.404699;0.78;8.77;0.30
1048576;16;0.523459;0.009814;0.426541;0.95;10.83;0.29
1048576;16;0.408532;0.009833;0.371468;0.78;8.82;0.26
1048576;16;0.442233;0.009691;0.537767;0.98;11.14;0.26
1048576;16;0.417559;0.009790;0.392441;0.81;8.87;0.35
1048576;16;0.478551;0.009691;0.361449;0.84;9.21;0.42
1048576;16;0.388898;0.009747;0.391102;0.78;8.65;0.30
1048576;16;0.441568;0.009713;0.378432;0.82;9.28;0.21
1048576;16;0.618616;0.009783;0.431384;1.05;11.94;0.35
1048576;16;0.428542;0.009827;0.481458;0.91;10.16;0.44
