size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
65536;4;0.004051;0.001820;0.015949;0.02;0.02;0.03
65536;4;0.003762;0.001842;0.016238;0.02;0.00;0.04
65536;4;0.004164;0.001819;0.015836;0.02;0.01;0.03
65536;4;0.004046;0.001832;0.015954;0.02;0.00;0.04
65536;4;0.004075;0.001834;0.015925;0.02;0.01;0.03
65536;4;0.004028;0.002230;0.015972;0.02;0.05;0.00
65536;4;0.004230;0.001830;0.01577;0.02;0.01;0.04
65536;4;0.004079;0.001860;0.015921;0.02;0.00;0.05
65536;4;0.004065;0.001830;0.015935;0.02;0.02;0.02
65536;4;0.004196;0.001841;0.015804;0.02;0.05;0.00
65536;4;0.003980;0.001957;0.01602;0.02;0.05;0.00
65536;4;0.004051;0.001867;0.015949;0.02;0.00;0.04
65536;4;0.004016;0.002101;0.015984;0.02;0.00;0.05
65536;4;0.003800;0.001865;0.0162;0.02;0.02;0.02
65536;4;0.004006;0.001837;0.015994;0.02;0.02;0.02
65536;4;0.004338;0.001842;0.015662;0.02;0.00;0.05
65536;4;0.003997;0.001855;0.016003;0.02;0.00;0.04
65536;4;0.004072;0.001888;0.015928;0.02;0.03;0.02
65536;4;0.004913;0.002371;0.015087;0.02;0.00;0.05
65536;4;0.005068;0.002009;0.014932;0.02;0.05;0.00
65536;4;0.004206;0.001857;0.015794;0.02;0.00;0.05
65536;4;0.004839;0.002051;0.015161;0.02;0.02;0.04
65536;4;0.004493;0.002232;0.015507;0.02;0.01;0.04
65536;4;0.004293;0.002035;0.015707;0.02;0.03;0.02
65536;4;0.004074;0.001884;0.015926;0.02;0.01;0.03
65536;4;0.004481;0.001858;0.015519;0.02;0.03;0.02
65536;4;0.004198;0.001863;0.015802;0.02;0.00;0.04
65536;4;0.004014;0.001893;0.015986;0.02;0.01;0.03
65536;4;0.004140;0.002120;0.01586;0.02;0.03;0.01
65536;4;0.004324;0.001853;0.015676;0.02;0.01;0.03
65536;4;0.004286;0.001935;0.015714;0.02;0.05;0.00
65536;4;0.003872;0.001871;0.016128;0.02;0.00;0.04
65536;4;0.004053;0.001858;0.015947;0.02;0.03;0.02
65536;4;0.004219;0.001833;0.015781;0.02;0.02;0.02
65536;4;0.003821;0.001861;0.016179;0.02;0.00;0.04
