size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
1048576;4;0.036457;0.038586;0.073543;0.11;0.24;0.07
1048576;4;0.030965;0.039527;0.069035;0.10;0.26;0.00
1048576;4;0.043226;0.036052;0.056774;0.10;0.22;0.04
1048576;4;0.030218;0.040183;0.069782;0.10;0.24;0.03
1048576;4;0.029871;0.036245;0.060129;0.09;0.19;0.05
1048576;4;0.043994;0.036229;0.056006;0.10;0.20;0.07
1048576;4;0.031768;0.036792;0.058232;0.09;0.20;0.05
1048576;4;0.044864;0.036455;0.065136;0.11;0.24;0.03
1048576;4;0.033624;0.041102;0.066376;0.10;0.25;0.04
1048576;4;0.032578;0.036136;0.057422;0.09;0.21;0.03
1048576;4;0.032110;0.038695;0.06789;0.10;0.24;0.03
1048576;4;0.030133;0.036285;0.059867;0.09;0.22;0.02
1048576;4;0.031585;0.041793;0.068415;0.10;0.22;0.07
1048576;4;0.034461;0.036211;0.075539;0.11;0.26;0.04
1048576;4;0.030377;0.036196;0.059623;0.09;0.20;0.05
1048576;4;0.044493;0.042718;0.075507;0.12;0.27;0.04
1048576;4;0.039076;0.036128;0.060924;0.10;0.23;0.01
1048576;4;0.038486;0.036114;0.061514;0.10;0.24;0.00
1048576;4;0.035589;0.041568;0.074411;0.11;0.26;0.03
1048576;4;0.038526;0.036230;0.061474;0.10;0.24;0.00
1048576;4;0.033845;0.042187;0.076155;0.11;0.25;0.05
1048576;4;0.034545;0.035991;0.055455;0.09;0.24;0.00
1048576;4;0.035667;0.036319;0.064333;0.10;0.24;0.01
1048576;4;0.038536;0.036320;0.061464;0.10;0.22;0.02
1048576;4;0.036731;0.036560;0.063269;0.10;0.22;0.02
1048576;4;0.035444;0.036386;0.054556;0.09;0.22;0.02
1048576;4;0.032695;0.036949;0.057305;0.09;0.23;0.01
1048576;4;0.039938;0.039023;0.070062;0.11;0.23;0.03
1048576;4;0.037574;0.036156;0.062426;0.10;0.20;0.03
1048576;4;0.037826;0.037630;0.062174;0.10;0.22;0.03
1048576;4;0.038115;0.036234;0.061885;0.10;0.24;0.01
1048576;4;0.039479;0.036175;0.060521;0.10;0.23;0.02
1048576;4;0.038131;0.036060;0.061869;0.10;0.18;0.06
1048576;4;0.040608;0.036341;0.059392;0.10;0.21;0.05
1048576;4;0.036377;0.040129;0.063623;0.10;0.27;0.00
1048576;4;0.038692;0.036174;0.061308;0.10;0.21;0.03
1048576;4;0.037385;0.036292;0.062615;0.10;0.23;0.01
1048576;4;0.038455;0.036060;0.061545;0.10;0.21;0.02
1048576;4;0.039801;0.041384;0.070199;0.11;0.24;0.04
1048576;4;0.037266;0.036010;0.062734;0.10;0.23;0.01
1048576;4;0.039631;0.036126;0.060369;0.10;0.20;0.03
1048576;4;0.038076;0.036064;0.061924;0.10;0.21;0.02
1048576;4;0.038077;0.036482;0.061923;0.10;0.20;0.04
1048576;4;0.039512;0.035996;0.060488;0.10;0.22;0.03
1048576;4;0.035720;0.036238;0.06428;0.10;0.19;0.05
1048576;4;0.036985;0.040837;0.073015;0.11;0.26;0.03
1048576;4;0.039990;0.041818;0.07001;0.11;0.22;0.07
1048576;4;0.035555;0.036279;0.064445;0.10;0.20;0.05
1048576;4;0.037342;0.036065;0.062658;0.10;0.21;0.03
1048576;4;0.039161;0.037593;0.060839;0.10;0.25;0.00
