size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
4194304;0;0.007187;0;0.663542;0.72;0.66;0.01
4194304;0;0.007156;0;0.644162;0.70;0.64;0.01
4194304;0;0.007652;0;0.655796;0.71;0.65;0.01
4194304;0;0.007585;0;0.656819;0.72;0.65;0.01
4194304;0;0.007663;0;0.654844;0.71;0.66;0.00
4194304;0;0.007590;0;0.638201;0.70;0.63;0.01
4194304;0;0.007370;0;0.643165;0.70;0.65;0.00
4194304;0;0.011318;0;0.643514;0.73;0.64;0.00
4194304;0;0.007064;0;0.639813;0.70;0.64;0.00
4194304;0;0.007032;0;0.639557;0.70;0.63;0.00
