size;processes;read_time;local_sort_time;merge_time;elapsed;user;sys
1048576;0;0.002204;0;0.147626;0.16;0.15;0.00
1048576;0;0.002161;0;0.147344;0.16;0.15;0.00
1048576;0;0.000928;0;0.145770;0.16;0.14;0.00
1048576;0;0.000897;0;0.145114;0.16;0.14;0.00
1048576;0;0.002268;0;0.146164;0.16;0.13;0.00
1048576;0;0.002154;0;0.146233;0.16;0.14;0.00
1048576;0;0.002580;0;0.146526;0.17;0.14;0.00
1048576;0;0.000980;0;0.145502;0.16;0.13;0.00
1048576;0;0.002244;0;0.146153;0.16;0.13;0.00
1048576;0;0.002197;0;0.146389;0.16;0.14;0.00
1048576;0;0.002245;0;0.146380;0.16;0.14;0.00
1048576;0;0.002338;0;0.146699;0.16;0.14;0.00
1048576;0;0.002276;0;0.147471;0.17;0.15;0.00
1048576;0;0.000963;0;0.145054;0.16;0.14;0.00
1048576;0;0.000943;0;0.145630;0.16;0.14;0.00
1048576;0;0.000964;0;0.145081;0.16;0.13;0.00
1048576;0;0.002257;0;0.146216;0.16;0.14;0.00
1048576;0;0.002157;0;0.146453;0.16;0.14;0.00
1048576;0;0.002259;0;0.146481;0.16;0.14;0.00
1048576;0;0.000961;0;0.145191;0.16;0.13;0.00
1048576;0;0.000949;0;0.144932;0.16;0.14;0.00
1048576;0;0.000933;0;0.144951;0.16;0.13;0.00
1048576;0;0.000949;0;0.144751;0.16;0.14;0.00
1048576;0;0.002268;0;0.146385;0.16;0.14;0.00
1048576;0;0.002249;0;0.145491;0.16;0.14;0.00
1048576;0;0.002172;0;0.146241;0.16;0.14;0.00
1048576;0;0.002216;0;0.145570;0.16;0.14;0.00
1048576;0;0.002229;0;0.146490;0.16;0.14;0.00
1048576;0;0.002243;0;0.146359;0.16;0.14;0.00
1048576;0;0.000956;0;0.145373;0.16;0.14;0.00
1048576;0;0.000945;0;0.145209;0.16;0.14;0.00
1048576;0;0.000926;0;0.144953;0.16;0.14;0.00
1048576;0;0.002542;0;0.146698;0.17;0.15;0.00
1048576;0;0.002270;0;0.146079;0.16;0.14;0.00
1048576;0;0.000983;0;0.145546;0.16;0.14;0.00
1048576;0;0.002213;0;0.146061;0.16;0.14;0.00
1048576;0;0.002190;0;0.146324;0.16;0.14;0.00
1048576;0;0.002241;0;0.146199;0.16;0.14;0.00
1048576;0;0.002613;0;0.145857;0.16;0.14;0.00
1048576;0;0.002168;0;0.146469;0.16;0.14;0.00
1048576;0;0.002205;0;0.145711;0.16;0.14;0.00
1048576;0;0.002236;0;0.146298;0.16;0.14;0.00
1048576;0;0.002271;0;0.146030;0.16;0.14;0.00
1048576;0;0.000952;0;0.145214;0.16;0.14;0.00
1048576;0;0.002285;0;0.146367;0.16;0.14;0.00
1048576;0;0.002217;0;0.147219;0.16;0.15;0.00
1048576;0;0.002219;0;0.146018;0.16;0.14;0.00
1048576;0;0.002173;0;0.145921;0.16;0.14;0.00
1048576;0;0.002214;0;0.146874;0.16;0.14;0.00
1048576;0;0.002175;0;0.145804;0.16;0.14;0.00
1048576;0;0.002254;0;0.146644;0.16;0.14;0.00
1048576;0;0.002241;0;0.145565;0.16;0.14;0.00
1048576;0;0.002248;0;0.147073;0.16;0.14;0.00
1048576;0;0.002218;0;0.145870;0.16;0.14;0.00
1048576;0;0.002252;0;0.145831;0.16;0.14;0.00
1048576;0;0.002210;0;0.146733;0.16;0.14;0.00
1048576;0;0.000960;0;0.145338;0.16;0.14;0.00
1048576;0;0.002222;0;0.146172;0.16;0.14;0.00
1048576;0;0.000964;0;0.145067;0.16;0.14;0.00
1048576;0;0.000962;0;0.145259;0.16;0.14;0.00
1048576;0;0.002241;0;0.145498;0.16;0.14;0.00
1048576;0;0.002236;0;0.146125;0.16;0.14;0.00
1048576;0;0.002276;0;0.146240;0.16;0.14;0.00
1048576;0;0.002264;0;0.146208;0.16;0.14;0.00
1048576;0;0.002246;0;0.145772;0.16;0.14;0.00
1048576;0;0.002070;0;0.145570;0.16;0.13;0.01
1048576;0;0.002224;0;0.146808;0.16;0.13;0.00
1048576;0;0.002141;0;0.145296;0.16;0.14;0.00
1048576;0;0.002126;0;0.145953;0.16;0.14;0.00
1048576;0;0.002093;0;0.145710;0.16;0.14;0.00
1048576;0;0.002092;0;0.146464;0.16;0.14;0.00
1048576;0;0.002034;0;0.146242;0.16;0.14;0.00
