Version;Process;Read time;Merge time;User;Sys;Elapsed;Speedup;Efficiency
Serial;1;0.00462;0.00854;0.01645;0.00340;0.02000;1;1
Parallel;2;0.00709;0.00898;0.03565;0.02152;0.02000;0.94544;0.47272
Parallel;4;0.01120;0.01230;0.05609;0.12453;0.04000;0.89889;0.22472
Parallel;8;1.48646;1.48710;20.87354;0.56687;1.84362;0.65590;0.08199
Parallel;16;0.00048;0.00807;0.00000;0.00000;0.01000;0.00543;0.00034
